key,year,city,city 2,language,language 2,author (normalized),title,title_EN,BASE CONTENT,AUTHOR NAME,AUTHOR NAME 2,AUTHOR DESCRIPTION,AUTHOR DESCRIPTION 2,EUCLID REF,EUCLID DESCRIPTION,EUCLID DESCRIPTION 2,OTHER NAMES,PATRON REF,EDITION INFO 2,EDITION INFO,PRIVILEGES,VERBS,EXPLICITLY STATED: TRANSLATED FROM,EXPLICITLY STATED: TRANSLATED TO,RECIPIENT VERBS,EXPLICIT RECIPIENT 2,EXPLICIT RECIPIENT,GREEK IN NON GREEK BOOKS,INNOVATION,INSTITUTIONS,ENRICHED WITH,BOUND WITH,ELEMENTS DESIGNATION,invalid transcription,IMPRINT DATE,IMPRINT PUBLISHER,IMPRINT PLACE,IMPRINT PRIVILEGES,IMPRINT DEDICATION,IMPRINT AUTHOR NAME,IMPRINT AUTHOR DESCRIPTION,tagger,CONTENT DESC,CONTENT DESC 2,ADDITIONAL CONTENT,ADDITIONAL CONTENT 2,type,author (orig),publisher (orig),publisher (normalized),colophon,imprint,format,books,notes,ustc_id,scan_url,tp_url,tp_url_alt,frontpiece_url,imprint_EN
Bologna 1686,1686,Bologna,,ITALIAN,,Giovanni Ricci,DE GLI ELEMENTI DI EVCLIDE Li Primi sei Libri Tradotti in lingua Italiana ALL’ILLVSTRISS. SENATO DI BOLOGNA.,OF THE ELEMENTS OF EUCLID The First Six Books Translated into Italian TO THE MOST ILLUSTRIOUS SENATE OF BOLOGNA.,DE GLI ELEMENTI DI EVCLIDE Li Primi sei Libri,,,,,EVCLIDE,,,,ALL’ILLVSTRISS. SENATO DI BOLOGNA.,,,,Tradotti,Italiana,,,,,,,ALL’ILLVSTRISS. SENATO DI BOLOGNA.,,,GLI ELEMENTI DI EVCLIDE,,1686,Gioseffo Longhi,Bologna,Con licenza de’Superiori,,,,ai_02_14-55,Tradotti in lingua Italiana,,,,elements,Giovanni Ricci,Gioseffo Longhi,Giuseppe Longhi,,"In Bologna, per Gioseffo Longhi. 1686. Con licenza de’Superiori.",Octavo,Elements 1–6,not in ustc. https://books.google.co.il/books?id=9Fwza1FehKAC&newbks=1&newbks_redir=0&dq=DE%20GLI%20ELEMENTI%20DI%20EUCLIDE%20Li%20Primi%20sei%20Libri%20Tradotti%20in%20lingua%20Italiana%20ALL%E2%80%99ILLVSTRISS.%20SENATO%20DI%20BOLOGNA.&pg=PP5#v=onepage&q&f=false,,,https://i.imgur.com/R1AI2mN.png,,,"In Bologna, for Gioseffo Longhi. 1686. With permission of the Superiors."
Brussels 1688,1688,Brussels,,SPANISH,,Sebastian Fernandez de Medrano,"LOS SEIS PRIMEROS LIBROS, ONZE, Y DOZE DE LOS ELEMENTOS DE EUCLIDES MEGARENSE: Augmentados de
muchas Proposiciones curiosas que facilitan su uso. DIRIGIDOS Al Excelentissimo Señor MARQUES DE BEDMAR, Capitan General de la Artilleria del Exercito de los Payses Baxos. Por el Capitan DON  SEBASTIAN  FERNANDEZ  DE  MEDRANO,  Maestro  de
Mathematicas por su Magestad en dicho Exercito.","THE FIRST SIX BOOKS, ELEVEN, AND TWELVE OF THE ELEMENTS OF EUCLID OF MEGARA: Augmented with
many curious Propositions that facilitate its use. DIRECTED To the Most Excellent Lord MARQUIS OF BEDMAR, Captain General of the Artillery of the Army of the Low Countries. By Captain DON SEBASTIAN FERNANDEZ DE MEDRANO, Master of
Mathematics by His Majesty in said Army.","LOS SEIS PRIMEROS LIBROS, ONZE, Y DOZE DE LOS ELEMENTOS DE EUCLIDES MEGARENSE",DON  SEBASTIAN  FERNANDEZ  DE  MEDRANO,,"Maestro  de
Mathematicas por su Magestad en dicho Exercito",el Capitan,EUCLIDES,MEGARENSE,,,"DIRIGIDOS Al Excelentissimo Señor MARQUES DE BEDMAR, Capitan General de la Artilleria del Exercito de los Payses Baxos",,,,"Augmentados, facilitan",,,,,,,,"Artilleria del Exercito de los Payses Baxos, Exercito","Augmentados de
muchas Proposiciones curiosas que facilitan su uso",,,,M. DC. LXXXVIII.,LAMBERTO MARCHANT,BRUSSELAS,,,,,ai_02_14-55,"Augmentados de
muchas Proposiciones curiosas que facilitan su uso",,,,elements,Sebastian Fernandez de Medrano,Lamberto Marchant,Lamberto Marchant,,"EN BRUSSELAS, En Casa de LAMBERTO MARCHANT,
Mercader de Libros. M. DC. LXXXVIII.",Octavo,"Elements 1–6, 11–12",,-,https://www.google.co.il/books/edition/Los_seis_primeros_libros_onze_y_doze_de/ens-AAAAcAAJ,https://i.imgur.com/EQR3sQO.png,,,"IN BRUSSELS, At the House of LAMBERTO MARCHANT,  
Bookseller. M. DC. LXXXVIII."
Paris 1609,1609,Paris,,FRENCH,,Didier Dounot,"LES
ELEMENS
DE LA GEOMETRIE
D’EVCLIDES MEGARIEN.
Traduits & restitués à leur ancienne breueté, selon
l’ordre de Theon. Auxquels ont esté adioustez
les quatorze & quinziesme d’Ipsicles
Alexandrien.
Le tout par DOVNOT DE BAR-LE-DVC, Docteur
ès Droicts, & Professeur en la diuine Mathematique
aux Academies du Roy.","THE
ELEMENTS
OF GEOMETRY
OF EUCLID OF MEGARA.
Translated & restored to their ancient brevity, according
to the order of Theon. To which have been added
the fourteenth & fifteenth of Ipsicles
of Alexandria.
All by DOVNOT OF BAR-LE-DUC, Doctor
of Laws, & Professor in the divine Mathematics
at the King's Academies.","LES
ELEMENS
DE LA GEOMETRIE
D’EVCLIDES MEGARIEN",,,"Docteur
ès Droicts, & Professeur en la diuine Mathematique
aux Academies du Roy",,D’EVCLIDES,,,DOVNOT DE BAR-LE-DVC,,,,,"Traduits, restitués, ont esté adioustez",,,,,,,,Academies du Roy,,les quatorze & quinziesme d’Ipsicles Alexandrien,,,C I D I C C. I X.,IACQVES LE ROY,PARIS,,,,,ai_02_14-55,,,"Auxquels ont esté adioustez
les quatorze & quinziesme d’Ipsicles
Alexandrien",,elements,Didier Dounot,IACQVES LE ROY,Jacques Le Roy,,"A PARIS, Chez IACQVES LE ROY, à l’Esperance deuant le College de Cambray. C I D I C C. I X.",,Elements 1–15,,,,https://i.imgur.com/uh46Q0V.jpeg,,,"IN PARIS, At JACQUES LE ROY, at the Hope before the College of Cambray. C I D I C C. I X."
Paris 1610,1610,Paris,,FRENCH,,Didier Dounot,"LES
ELEMENS
DE LA GEOMETRIE
D’EVCLIDES MEGARIEN.
Traduits & restitués à leur ancienne breueté, selon
l’ordre de Theon. Ausquels ont esté adioustez
les quatorze & quinziesme d’Ipsicles
Alexandrien.
Le tout par DOVNOT DE BAR-LE-DVC, Docteur
és Droicts, & Professeur en la diuine Mathematique
aux Academies du Roy.","THE
ELEMENTS
OF GEOMETRY
OF EUCLID OF MEGARA.
Translated & restored to their ancient brevity, according
to the order of Theon. To which have been added
the fourteenth & fifteenth of Ipsicles
of Alexandria.
All by DOVNOT DE BAR-LE-DUC, Doctor
of Laws, & Professor in the divine Mathematics
at the King's Academies.","LES
ELEMENS
DE LA GEOMETRIE
D’EVCLIDES MEGARIEN",,,"Docteur
és Droicts, & Professeur en la diuine Mathematique
aux Academies du Roy",,D’EVCLIDES,,,DOVNOT DE BAR-LE-DVC,,,,,"Traduits, restitués, ont esté adioustez",,,,,,,,Academies du Roy,,les quatorze & quinziesme d’Ipsicles Alexandrien,,,M DC. X.,IACQVES LE ROY,PARIS,,,,,ai_02_14-55,,,"Ausquels ont esté adioustez
les quatorze & quinziesme d’Ipsicles
Alexandrien",,elements,Didier Dounot,IACQVES LE ROY,Jacques Le Roy,,"A PARIS, Chez IACQVES LE ROY, à l’Esperance deuant le College de Cambray. M DC. X.",Quarto,Elements 1–15,,,,https://i.imgur.com/JnjkxOZ.jpeg,,,"IN PARIS, At JACQUES LE ROY, at the Hope before the College of Cambray. M DC. X."
Kiel and Leipzig 1699,1699,Kiel,Leipzig,GERMAN,,Samuel Reyher,"Samuel Reyhers, JCti, Bey der Hoch-Fürstl. Holst. Universität Codic. und Mathematum Prof. In Teutscher Sprache vorgestellter EUCLIDES, Dessen VI. erste Bücher auf sonderbahre und sehr leichte Art, Mit Algebraischen, oder aus der neuesten Löse-Kunst entlehneten Zeichen, also dass man deroselben Beweiss auch in andern Sprachen gebrauchen kan, eingerichtet, auch des II. Buchs Vorträge nebst der gemeinen, auff Algebraische Ahrt beweisen sind.","Samuel Reyhers, JCti, At the High-Princely Holstein University Codic. and Mathematics Prof. In German Language presented EUCLIDES, Whose first VI books in a special and very easy way, With Algebraic, or from the latest Art of Solution borrowed signs, so that one can use their proofs also in other languages, arranged, also the lectures of the II. Book together with the common, in an Algebraic manner are proven.",EUCLIDES,Samuel Reyhers,,"JCti, Bey der Hoch-Fürstl. Holst. Universität Codic. und Mathematum Prof.",,EUCLIDES,,,,,,,,"vorgestellter, eingerichtet, beweisen","Teutscher, andern Sprachen",,,,,,,der Hoch-Fürstl. Holst. Universität,"Mit Algebraischen, oder aus der neuesten Löse-Kunst entlehneten Zeichen, des II. Buchs Vorträge nebst der gemeinen, auff Algebraische Ahrt beweisen",,,,Im Jahr 1699.,"Joachim Reumann, Johann Sebastian Riecheln","Kiel, Leipzig",,,,,ai_02_14-55,"Dessen VI. erste Bücher auf sonderbahre und sehr leichte Art, Mit Algebraischen, oder aus der neuesten Löse-Kunst entlehneten Zeichen, also dass man deroselben Beweiss auch in andern Sprachen gebrauchen kan, eingerichtet",,"auch des II. Buchs Vorträge nebst der gemeinen, auff Algebraische Ahrt beweisen sind",,elements,Samuel Reyher,Joachim Reumann,Joachim Reumann,,"Kiel, Druckts Joachim Reumann, Academischer Buch-drucker, bey Johann Sebastian Riecheln, Academischen Buchführer daselbst, und in Leipzig zubekommen, Im Jahr 1699.",Quarto,Elements 1–6,,-,https://www.google.co.il/books/edition/Samuel_Reyhers_JCti_bey_der_Hoch_F%C3%BCrstl/NqVoAAAAcAAJ https://drive.google.com/file/d/1AuICs0F3JIDZd41yFVk4LufObWQmvG6B/view?usp=drive_link,https://i.imgur.com/5tl2dg1.png,https://i.imgur.com/EkB9l67.png,,"Kiel, Printed by Joachim Reumann, Academic Book Printer, at Johann Sebastian Riecheln, Academic Bookseller there, and available in Leipzig, In the year 1699."
Lyon 1690,1690,Lyon,,LATIN,,"Claude-François Milliet Dechales, Amatus Varcin","[Vol. 1]: R. P. CLAUDII FRANCISCI MILLIET DECHALES CAMBERENSIS È SOCIETATE JESU CURSUS SEU MUNDUS MATHEMATICUS. TOMUS PRIMUS COMPLECTENS TRACT.
DE PROGRESSV MATHESEOS ET DE Illustribus Mathematicis, Euclidis Libros XIV, Theodosii sphærica, Sectiones Conicas, Arith-meticam, Trigonometriam, Algebram, & refutationem Hyptheseon Cartesianarum. Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN ejusdem Societatis.","[Vol. 1]: R. P. CLAUDII FRANCISCI MILLIET DECHALES CAMBERENSIS OF THE SOCIETY OF JESUS COURSE OR MATHEMATICAL WORLD. FIRST VOLUME CONTAINING TREATISE.
ON THE PROGRESS OF MATHEMATICS AND ON Illustrious Mathematicians, Euclid's Fourteen Books, Theodosius's Spherics, Conic Sections, Arithmetic, Trigonometry, Algebra, & refutation of Cartesian Hypotheses. Second edition enlarged & corrected from the Author's Manuscripts, by the work & study of R.P. AMATI VARCIN of the same Society.",CURSUS SEU MUNDUS MATHEMATICUS.,R.P. AMATI VARCIN,,ejusdem Societatis,,Euclidis,,,"Theodosii, R. P. CLAUDII FRANCISCI MILLIET DECHAL",,,"Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN ejusdem Societatis.",,"aucta, emen-data",,,,,,,,"CAMBERENSIS, SOCIETATE JESU ",,"Theodosii sphærica, Sectiones Conicas, Arith-meticam, Trigonometriam, Algebram, refutationem Hyptheseon Cartesianarum",Euclidis Libros XIV,,M. DC. LXXXX.,"ANISSONIOS, JOAN. POSUEL, CLAUD. RIGAUD",LUGDUNI,CUM PRIVILEGIO REGIS.,,,,ai_02_14-55,"TOMUS PRIMUS COMPLECTENS TRACT.
DE PROGRESSV MATHESEOS ET DE Illustribus Mathematicis, Euclidis Libros XIV, Theodosii sphærica, Sectiones Conicas, Arith-meticam, Trigonometriam, Algebram, & refutationem Hyptheseon Cartesianarum",,"Editio altera ex Manuscriptis Authoris aucta & emen-data, operâ & studio R.P. AMATI VARCIN ejusdem Societatis",,elements,"Claude-François Milliet Dechales, Amatus Varcin","ANISSONIOS, JOAN. POSUEL & CLAUD. RIGAUD","ANISSONIOS, JOAN. POSUEL & CLAUD. RIGAUD",,"[Vol. 1] LUGDUNI, Apud ANISSONIOS, JOAN. POSUEL
& CLAUD. RIGAUD. M. DC. LXXXX. CUM PRIVILEGIO REGIS.","Four volumes, quarto",Elements 1–14,,-,https://www.google.co.il/books/edition/Claudii_Francisci_Milliet_Dechales_Cursu/kRKLyKHrYl0C,https://i.imgur.com/81DzWw6.png,,,"[Vol. 1] LYONS, At ANISSONS, JOHN. POSUEL
& CLAUD. RIGAUD. 1690. WITH THE PRIVILEGE OF THE KING."
Cambridge 1655,1655,Cambridge,,LATIN,,Isaac Barrow,"EUCLIDIS ELEMENTORUM Libri xv. breviter demonstrati, Operâ IS. BARROW, CANTABRIGIENSIS Coll. TRIN. Soc.","The Fifteen Books of Euclid's Elements, briefly demonstrated, by the work of IS. BARROW, Fellow of TRINITY College, CAMBRIDGE.",EUCLIDIS ELEMENTORUM,IS. BARROW,,CANTABRIGIENSIS Coll. TRIN. Soc.,,EUCLIDIS,,,,,,,,demonstrati,,,,,,,,CANTABRIGIENSIS Coll. TRIN. Soc.,,,,,ANN. DOM. MDCLV.,Guilielmi Nealand,CANTABRIGIÆ,,,,,ai_02_14-55,Libri xv. breviter demonstrati,,,,elements,Isaac Barrow,Guilielmi Nealand,Guilielmi Nealand,,"CANTABRIGIÆ: Ex celeberrimæ Academiæ Typographeo.
Impensis Guilielmi Nealand Bibliopolæ. ANN. DOM. MDCLV.",Sexto,Elements 1–15,,-,https://www.google.co.il/books/edition/Euclidis_Elementorum_libri_XV_breviter_d/FLkTSS1XV7IC,https://i.imgur.com/dZOEqrW.png,,,"CAMBRIDGE: From the Press of the renowned University.
At the expense of William Nealand, Bookseller. A.D. 1655."
London 1659,1659,London,,LATIN,,Isaac Barrow,"EUCLIDIS ELEMENTORUM Libri xv. breviter demonstrati, Opera IS. BARROW, Cantabrigiensis, Coll. TRIN. Soc.","EUCLID'S ELEMENTS
Fifteen Books briefly demonstrated,
By the work of IS. BARROW,
of Cambridge, Fellow of TRINITY College.",EUCLIDIS ELEMENTORUM Libri xv.,IS. BARROW,,"Cantabrigiensis, Coll. TRIN. Soc.",,,,,,,,,,demonstrati,,,,,,,,"Cantabrigiensis, Coll. TRIN. Soc.",,,,,M D C LIX.,"R. DANIEL, GUIL. NEALAND","LONDINI, Cantabrig",,,,,ai_02_14-55,breviter demonstrati,,,,elements,Isaac Barrow,,,,"LONDINI, Excudebat R. DANIEL, Impensis GUIL. NEALAND Bibliopolæ Cantabrig. M D C LIX.",Octavo,Elements 1–15; Data,,3073895,https://www.google.co.il/books/edition/Euclidis_Elementorum_libri_15_Breviter_d/cieEtytHF-4C,https://i.imgur.com/ipyvVSq.png,,,"LONDON, Printed by R. DANIEL, At the expense of GUIL. NEALAND Bookseller Cambridge. 1659."
Osnabrück 1676,1676,Osnabrück,,LATIN,,Isaac Barrow,"ELEMENTORVM EUCLIDIS Libri XV. Breviter ac succinctè demonstrati Operâ & Studio Mri Js. BARROW, Cantabrigiensis, COLL. TRIN. SOC. Nunc vicissim revisi, & à cunctis erroribus expurgati.","THE ELEMENTS OF EUCLID
Fifteen Books.
Briefly and succinctly demonstrated
By the work and study of Mr. Isaac Barrow,
of Cambridge,
FELLOW OF TRINITY COLLEGE.
Now in turn revised,
and purged of all errors.",ELEMENTORVM EUCLIDIS Libri XV.,Js. BARROW,,"Cantabrigiensis, COLL. TRIN. SOC.",Mri,EUCLIDIS,,,,,,"Nunc vicissim revisi, & à cunctis erroribus expurgati.",,"demonstrati, revisi, expurgati",,,,,,,,"CANTABRIGIENSIS, COLL. TRIN. SOC.","Breviter ac succinctè demonstrati, Operâ & Studio Mri Js. BARROW, Cantabrigiensis, COLL. TRIN. SOC., Nunc vicissim revisi, & à cunctis erroribus expurgati",,,,1676,Johan. Georg. Schwänderum,OSNABRVGI,,,,,ai_02_14-55,Libri XV.,Breviter ac succinctè demonstrati,,,elements,Isaac Barrow,Schwänderum,Schwänderum,,OSNABRVGI Apud Johan. Georg. Schwänderum. Anno 1676.,Octavo,Elements 1–15; Data,,,https://www.google.co.il/books/edition/Elementorum_Euclidis_Libri_XV_Breviter_a/LRpaAAAAcAAJ,https://i.imgur.com/r486gRy.png,,,OSNABRVGI At Johan. Georg. Schwänderum. Year 1676.
London 1678,1678,London,,LATIN,,Isaac Barrow,"EUCLIDIS ELEMENTORUM Libri XV. breviter demonstrati, Operâ IS. BARROW, Cantabrigiensis, Coll. TRIN. Soc. Et prioribus mendis typographicis nunc demum purgati.","EUCLID'S ELEMENTS
Fifteen Books, briefly demonstrated,
By the work of IS. BARROW,
of Cambridge, Fellow of TRINITY College.
And now at last purged of previous typographical errors.",EUCLIDIS ELEMENTORUM,IS. BARROW,,"Cantabrigiensis, Coll. TRIN. Soc.",,,,,,,,prioribus mendis typographicis nunc demum purgati,,"demonstrati, purgati",,,,,,,,"Cantabrigiensis, Coll. TRIN. Soc.",,,,,MDCLXXVIII.,"J. Redmayne, J. Williams, J. Dunmore",LONDINI,,,,,ai_02_14-55,Libri XV.,breviter demonstrati,,,elements,Isaac Barrow,J. Redmayne,J. Redmayne,,"LONDINI, Typis J. Redmayne: Prostant autem apud J.
Williams ad Insigne Coronæ in Cœmeterio D. Pauli, & J. Dunmore ad Insigne Trium Bibliorum in vico vulgò vocato Ludgate-street, MDCLXXVIII.",Octavo,Elements 1–15; Data,,,https://drive.google.com/file/d/1c82c8uW6A4T3gV8JNhceqmFb1lWukTKu/view,https://i.imgur.com/gWJ2cE4.png,,https://i.imgur.com/5VwPwXi.png,"LONDON, Printed by J. Redmayne: Available however at J.
Williams at the Sign of the Crown in St. Paul's Churchyard, & J. Dunmore at the Sign of the Three Bibles in the street commonly called Ludgate-street, 1678."
London 1685,1685,London,,LATIN,,Isaac Barrow,"EUCLIDIS ELEMENTORUM Libri XV. breviter demonstrati, Operâ IS. BARROW, Cantabrigiensis, Coll. TRIN. Soc. Et prioribus mendis typographicis nunc demum purgati.","EUCLID'S ELEMENTS Books XV. briefly demonstrated, By the work of IS. BARROW, of Cambridge, Fellow of TRIN. College. And now at last cleansed of previous typographical errors.",EUCLIDIS ELEMENTORUM,IS. BARROW,,"Cantabrigiensis, Coll. TRIN. Soc.",,EUCLIDIS,,,,,,Et prioribus mendis typographicis nunc demum purgati.,,"demonstrati, purgati",,,,,,,,"Cantabrigiensis, Coll. TRIN. Soc.",,,,,MDCLXXXV.,CAR. MEARNE,LONDINI,,,,,ai_02_14-55,breviter demonstrati,Libri XV,,,elements,Isaac Barrow,CAR. MEARNE,CAR. MEARNE,,"LONDINI, Apud CAR. MEARNE, Bibliopolam Regium.
MDCLXXXV.",Octavo,Elements 1–15; Data,link: https://books.google.co.il/books?id=yMllAAAAcAAJ&newbks=1&newbks_redir=0&dq=THE%20ELEMENTS%20OF%20EUCLID&pg=PP7#v=onepage&q&f=false - not in ustc,,,,,,"LONDON, At the shop of CHARLES MEARNE, Bookseller to the King.  
1685."
London 1687,1687,London,,LATIN,,Isaac Barrow,"EUCLIDIS Elementorum LIBRI XV. Breviter demonstrati, OPERA IS. BARROW, Cantabrigiensis, Coll. TRIN. Soc. Et pri-oribus mendis typographicis nunc demum purgati.","THE FIFTEEN BOOKS OF EUCLID'S Elements. Briefly demonstrated, BY THE WORK OF IS. BARROW, of Cambridge, Fellow of TRINITY College. And now at last cleansed of previous typographical errors.",EUCLIDIS Elementorum,IS. BARROW,,"Cantabrigiensis, Coll. TRIN. Soc.",,EUCLIDIS,,,,,,pri-oribus mendis typographicis nunc demum purgati.,,"demonstrati, purgati",,,,,,,,"Cantabrigiensis, Coll. TRIN. Soc.",,,,,MDCLXXXVII.,Abel Swalle,LONDINI,,,,,ai_02_14-55,Breviter demonstrati,LIBRI XV.,,,elements,Isaac Barrow,Abel Swalle,Abel Swalle,,LONDINI: Apud Abel Swalle ad insigne Monocerotis in Cœmeterio D. Pauli. MDCLXXXVII.,Octavo,Elements 1–15; Data,No preview in digi links,3113673,,https://i.imgur.com/8gAmTxj.jpeg,,,LONDON: At Abel Swalle at the sign of the Unicorn in St. Paul's Churchyard. 1687.
Paris 1643,1643,Paris,,FRENCH,,Pierre Bourdin,"L’INTRODVCTION
A LA
MATHEMATIQVE:
Contenant les connoissances, & Pra-
tiques necessaires à ceux qui com-
mencent d’apprendre les
Mathematiques.
Le tout tiré des Elémens d’Euclide rengez
& demonstrez d’une façon plus
briefue, & plus facile que
l’ordinaire.
Par le P. PIERRE BOVRDIN, de la
Compagnie de IESVS.","THE INTRODVCTION
TO
MATHEMATICS:
Containing the knowledge, & prac-
tices necessary for those who are
beginning to learn
Mathematics.
The whole drawn from the Elements of Euclid arranged
& demonstrated in a manner more
brief, & easier than
usual.
By P. PIERRE BOURDIN, of the
Society of JESUS.",,,,,,d’Euclide,,,,,,,,,,,,,,,,Compagnie de IESVS,"connoissances, Pratiques, demonstrez d’une façon plus briefue, & plus facile que l’ordinaire",,,,M. DC. XLIII.,FRANÇOIS PELICAN,,Avec Privilege du Roy.,,,,ai_02_14-55,,,,,elements,Pierre Bourdin,FRANÇOIS PELICAN,FRANÇOIS PELICAN,,"Chez FRANÇOIS PELICAN, ruë S. Iaques, au Pelican, proche le College des PP. Iesuites. M. DC. XLIII. Avec Privilege du Roy.",Duodecimo,Elements ?,,-,https://www.google.co.il/books/edition/Euclidis_sex_primi_Elementorum_geometric/A2887L4sZ-cC,https://i.imgur.com/aGzHYA4.jpeg,,,"At FRANÇOIS PELICAN, St. Jacques Street, at the Pelican, near the College of the Jesuit Fathers. M. DC. XLIII. With the King's Privilege."
Milan 1671,1671,Milan,,ITALIAN,,Pietro Paolo Caravaggi,"I PRIMI SEI LIBRI D’EVCLIDE TRATTI IN VOLGARE. DED-ICATI ALL’ ILL.MO. SIG.R CONTE VITALIANO BORROMEO
Generale dell’Artiglieria, e del Consiglio Segreto di S. M. Cattolica, e Commessario Imperiale della Maestà dell’Imperatore in Italia.","THE FIRST SIX BOOKS OF EUCLID TRANSLATED INTO THE VERNACULAR. DED-ICATED TO THE MOST ILLUSTRIOUS LORD COUNT VITALIANO BORROMEO
General of Artillery, and of the Secret Council of His Catholic Majesty, and Imperial Commissioner of His Majesty the Emperor in Italy.",I PRIMI SEI LIBRI D’EVCLIDE,,,,,EVCLIDE,,,,"ALL’ ILL.MO. SIG.R CONTE VITALIANO BORROMEO
Generale dell’Artiglieria, e del Consiglio Segreto di S. M. Cattolica, e Commessario Imperiale della Maestà dell’Imperatore in Italia",,,,TRATTI,,VOLGARE,,,,,,"Consiglio Segreto di S. M. Cattolica, Commessario Imperiale della Maestà dell’Imperatore in Italia",,,,,1671,Lodouico Monza,Milano,"Con licenza de’ Superiori, e Priuilegio",,,,ai_02_14-55,TRATTI IN VOLGARE,,,,elements,Caravaggi,Lodouico Monza,Lodouico Monza,"IN MILANO, Nella Stampa di Lodouico Monza. MD-CLXXI. Con licenza de’ Superiori.","IN MILANO, Nella Stampa di Lodouico Monza. 1671. Con licenza de’ Superiori, e Priuilegio.",Duodecimo,Elements 1–6,,-,https://www.google.co.il/books/edition/I_primi_sei_libri_d_Euclide_tratti_in_vo/bP3VU0YL4BcC,https://i.imgur.com/JS9Bnqz.png,,https://i.imgur.com/DiYNB6R.png,"IN MILAN, In the Press of Lodouico Monza. 1671. With permission of the Superiors, and Privilege."
Paris 1683,1683,Paris,,FRENCH,,Claude-François Milliet Dechales,"LES
ELEMENS
D’EUCLIDE,
EXPLIQUEZ D’UNE MANIERE
nouvelle & tres-facile.
AVEC L’USAGE DE CHAQUE
Proposition pour toutes les parties
des Mathematiques.
Par le P. CLAUDE FRANÇOIS
MILLET DECHALLES,
de la Compagnie de JESUS.
NOUVELLE EDITION.","THE
ELEMENTS
OF EUCLID,
EXPLAINED IN A
new & very easy manner.
WITH THE USE OF EACH
Proposition for all parts
of Mathematics.
By P. CLAUDE FRANÇOIS
MILLET DECHALLES,
of the Society of JESUS.
NEW EDITION.","LES
ELEMENS
D’EUCLIDE","P. CLAUDE FRANÇOIS
MILLET DECHALLES",,de la Compagnie de JESUS,,D’EUCLIDE,,,,,,NOUVELLE EDITION,,EXPLIQUEZ,,,,,,,,Compagnie de JESUS,"EXPLIQUEZ D’UNE MANIERE nouvelle & tres-facile, L’USAGE DE CHAQUE Proposition pour toutes les parties des Mathematiques",,,,M. DC. LXXXIII.,ESTIENNE MICHALLET,PARIS,AUEC PRIVILEGE DU ROY.,,,,ai_02_14-55,"EXPLIQUEZ D’UNE MANIERE
nouvelle & tres-facile.
AVEC L’USAGE DE CHAQUE
Proposition pour toutes les parties
des Mathematiques",,,,elements,Claude-François Milliet Dechales,Estienne Michallet,Estienne Michallet,,"A PARIS, Chez ESTIENNE MICHALLET, ruë S. Jacques à l’Image S. Paul, proche la Fontaine Saint Severin. M. DC. LXXXIII. AUEC PRIVILEGE DU ROY.",Duodecimo,"Elements 1–6, 11–12",,,,https://i.imgur.com/ZcqUFvm.jpeg,,,"IN PARIS, At ESTIENNE MICHALLET, St. Jacques street at the Image St. Paul, near the Saint Severin Fountain. M. DC. LXXXIII. WITH PRIVILEGE OF THE KING."
Paris 1690,1690,Paris,,FRENCH,,Claude-François Milliet Dechales,"LES
ELEMENS
D’EUCLIDE,
EXPLIQUEZ D’UNE MANIERE
nouvelle & tres-facile.
AVEC L’USAGE DE CHAQUE
Proposition pour toutes les parties
des Mathematiques.
Par le P. CLAUDE FRANÇOIS
MILLIET DECHALLES,
de la Compagnie de JESUS.
NOUVELLE EDITION,
Reveuë & corrigée.","THE
ELEMENTS
OF EUCLID,
EXPLAINED IN A NEW
and very easy MANNER.
WITH THE USE OF EACH
Proposition for all parts
of Mathematics.
By P. CLAUDE FRANÇOIS
MILLIET DECHALLES,
of the Society of JESUS.
NEW EDITION,
Revised & corrected.","LES
ELEMENS
D’EUCLIDE","P. CLAUDE FRANÇOIS
MILLIET DECHALLES",,de la Compagnie de JESUS,,D’EUCLIDE,,,,,,"NOUVELLE EDITION, Reveuë & corrigée",,"EXPLIQUEZ, Reveuë, corrigée.",,,,,,,,Compagnie de JESUS,"EXPLIQUEZ D’UNE MANIERE
nouvelle & tres-facile., L’USAGE DE CHAQUE
Proposition pour toutes les parties
des Mathematiques.",,,,M. DC. XC.,ESTIENNE MICHALLET,PARIS,AVEC PRIVILEGE DU ROY.,,,,ai_02_14-55,"EXPLIQUEZ D’UNE MANIERE
nouvelle & tres-facile.
AVEC L’USAGE DE CHAQUE
Proposition pour toutes les parties
des Mathematiques",,,,elements,Claude-François Milliet Dechales,Estienne Michallet,Estienne Michallet,,"A PARIS, Chez ESTIENNE MICHALLET, premier Imprimeur du Roy, ruë S. Jacques, à l’Image S. Paul. M. DC. XC. AVEC PRIVILEGE DU ROY.",Duodecimo,"Elements 1–6, 11–12",,,,https://i.imgur.com/V8v0TqH.jpeg,,,"IN PARIS, At ESTIENNE MICHALLET, first Printer to the King, St. Jacques street, at the Image of St. Paul. M. DC. XC. WITH PRIVILEGE OF THE KING."
